State,FIPS,Year,Total_population
AL,01021,2009,43484
AL,01021,2010,43645
AL,01021,2011,43682
AL,01021,2012,43572
AL,01021,2013,43617
AL,01021,2014,43751
AL,01021,2015,43693
AL,01021,2016,43854
AL,01021,2017,44085
AL,01021,2018,44084
AL,01021,2019,44313
AL,01021,2020,44397
AL,01023,1990,15994
AL,01023,1991,16044
AL,01023,1992,16206
AL,01023,1993,16228
AL,01023,1994,16215
AL,01023,1995,16195
AL,01023,1996,16232
AL,01023,1997,16162
AL,01023,1998,16151
AL,01023,1999,15931
AL,01023,2000,15875
AL,01023,2001,15677
AL,01023,2002,15367
AL,01023,2003,15199
AL,01023,2004,14930
AL,01023,2005,14545
AL,01023,2006,14431
AL,01023,2007,14216
AL,01023,2008,14114
AL,01023,2009,13976
AL,01023,2010,13848
AL,01023,2011,13608
AL,01023,2012,13565
AL,01023,2013,13401
AL,01023,2014,13322
AL,01023,2015,13237
AL,01023,2016,13049
AL,01023,2017,12923
AL,01023,2018,12810
AL,01023,2019,12577
AL,01023,2020,12418
AL,01025,1990,27289
AL,01025,1991,27391
AL,01025,1992,27522
AL,01025,1993,27532
AL,01025,1994,27646
AL,01025,1995,27455
AL,01025,1996,27503
AL,01025,1997,27934
AL,01025,1998,27756
AL,01025,1999,27919
AL,01025,2000,27819
AL,01025,2001,27624
AL,01025,2002,27267
AL,01025,2003,27090
AL,01025,2004,26958
AL,01025,2005,26764
AL,01025,2006,26755
AL,01025,2007,26436
AL,01025,2008,26283
AL,01025,2009,26038
AL,01025,2010,25767
AL,01025,2011,25589
AL,01025,2012,25161
AL,01025,2013,25131
AL,01025,2014,24873
AL,01025,2015,24711
AL,01025,2016,24342
AL,01025,2017,24083
AL,01025,2018,23965
AL,01025,2019,23651
AL,01025,2020,23291
AL,01027,1990,13284
AL,01027,1991,13314
AL,01027,1992,13425
AL,01027,1993,13518
AL,01027,1994,13553
AL,01027,1995,13590
AL,01027,1996,13734
AL,01027,1997,13963
AL,01027,1998,14118
AL,01027,1999,14174
AL,01027,2000,14263
AL,01027,2001,14298
AL,01027,2002,14257
AL,01027,2003,14203
AL,01027,2004,14121
AL,01027,2005,14077
AL,01027,2006,14053
AL,01027,2007,14085
AL,01027,2008,14161
AL,01027,2009,14006
AL,01027,2010,13897
AL,01027,2011,13687
AL,01027,2012,13433
AL,01027,2013,13406
AL,01027,2014,13443
AL,01027,2015,13415
AL,01027,2016,13393
AL,01027,2017,13355
AL,01027,2018,13301
AL,01027,2019,13265
AL,01027,2020,13112
AL,01029,1990,12724
AL,01029,1991,12684
AL,01029,1992,12850
AL,01029,1993,13027
AL,01029,1994,13030
AL,01029,1995,13080
AL,01029,1996,13254
AL,01029,1997,13768
AL,01029,1998,13921
AL,01029,1999,14039
AL,01029,2000,14172
AL,01029,2001,14222
AL,01029,2002,14416
AL,01029,2003,14438
AL,01029,2004,14339
AL,01029,2005,14368
AL,01029,2006,14538
AL,01029,2007,14799
AL,01029,2008,14874
AL,01029,2009,14918
AL,01029,2010,15004
AL,01029,2011,14928
AL,01029,2012,14889
AL,01029,2013,14974
AL,01029,2014,15029
AL,01029,2015,14923
AL,01029,2016,14871
AL,01029,2017,14924
AL,01029,2018,15047
AL,01029,2019,14952
AL,01029,2020,14967
AL,01031,1990,40293
AL,01031,1991,40577
AL,01031,1992,41469
AL,01031,1993,41910
AL,01031,1994,42666
AL,01031,1995,43174
AL,01031,1996,43128
AL,01031,1997,43201
AL,01031,1998,43509
AL,01031,1999,43667
AL,01031,2000,43580
AL,01031,2001,43716
AL,01031,2002,43930
AL,01031,2003,44315
AL,01031,2004,45053
AL,01031,2005,45604
AL,01031,2006,46228
AL,01031,2007,47458
AL,01031,2008,48516
AL,01031,2009,49440
AL,01031,2010,50204
AL,01031,2011,50449
AL,01031,2012,51159
AL,01031,2013,50709
AL,01031,2014,50693
AL,01031,2015,51004
AL,01031,2016,51281
AL,01031,2017,51943
AL,01031,2018,52097
AL,01031,2019,52639
AL,01031,2020,53230
AL,01033,1990,51876
AL,01033,1991,52557
AL,01033,1992,52827
AL,01033,1993,53367
AL,01033,1994,53454
AL,01033,1995,53702
AL,01033,1996,54163
AL,01033,1997,54899
AL,01033,1998,54928
AL,01033,1999,54715
AL,01033,2000,54997
AL,01033,2001,54793
AL,01033,2002,54536
AL,01033,2003,54279
AL,01033,2004,54380
AL,01033,2005,54359
AL,01033,2006,54413
AL,01033,2007,54486
AL,01033,2008,54473
AL,01033,2009,54426
AL,01033,2010,54527
AL,01033,2011,54545
AL,01033,2012,54578
AL,01033,2013,54544
AL,01033,2014,54484
AL,01033,2015,54439
AL,01033,2016,54483
AL,01033,2017,54682
AL,01033,2018,54970
AL,01033,2019,55241
AL,01033,2020,55411
AL,01035,1990,14042
AL,01035,1991,14331
AL,01035,1992,14233
AL,01035,1993,14255
AL,01035,1994,14321
AL,01035,1995,14322
AL,01035,1996,14458
AL,01035,1997,14361
AL,01035,1998,14242
AL,01035,1999,14158
AL,01035,2000,14035
AL,01035,2001,13940
AL,01035,2002,13793
AL,01035,2003,13585
AL,01035,2004,13430
AL,01035,2005,13421
AL,01035,2006,13603
AL,01035,2007,13441
AL,01035,2008,13388
AL,01035,2009,13274
AL,01035,2010,13234
AL,01035,2011,13194
AL,01035,2012,13043
AL,01035,2013,12908
AL,01035,2014,12674
AL,01035,2015,12677
AL,01035,2016,12495
AL,01035,2017,12431
AL,01035,2018,12264
AL,01035,2019,12055
AL,01035,2020,11851
AL,01037,1990,11071
AL,01037,1991,11170
AL,01037,1992,11177
AL,01037,1993,11444
AL,01037,1994,11794
AL,01037,1995,11952
AL,01037,1996,11854
AL,01037,1997,11941
AL,01037,1998,12007
AL,01037,1999,12135
AL,01037,2000,11844
AL,01037,2001,11848
AL,01037,2002,11740
AL,01037,2003,11732
AL,01037,2004,11560
AL,01037,2005,11467
AL,01037,2006,11451
AL,01037,2007,11439
AL,01037,2008,11493
AL,01037,2009,11410
AL,01037,2010,11779
AL,01037,2011,11483
AL,01037,2012,11343
AL,01037,2013,11252
AL,01037,2014,11037
AL,01037,2015,10935
AL,01037,2016,10812
AL,01037,2017,10724
AL,01037,2018,10619
AL,01037,2019,10677
AL,01037,2020,10650
AL,01039,1990,36519
AL,01039,1991,36620
AL,01039,1992,36950
AL,01039,1993,37218
AL,01039,1994,37108
AL,01039,1995,37489
AL,01039,1996,37693
AL,01039,1997,37759
AL,01039,1998,37776
AL,01039,1999,37843
AL,01039,2000,37514
AL,01039,2001,37069
AL,01039,2002,36901
AL,01039,2003,36860
AL,01039,2004,36806
AL,01039,2005,37204
AL,01039,2006,37441
AL,01039,2007,37631
AL,01039,2008,37545
AL,01039,2009,37648
AL,01039,2010,37810
AL,01039,2011,38023
AL,01039,2012,37809
AL,01039,2013,37820
AL,01039,2014,37766
AL,01039,2015,37566
AL,01039,2016,37400
AL,01039,2017,37077
AL,01039,2018,36993
AL,01039,2019,37082
AL,01039,2020,36930
AL,01041,1990,13598
AL,01041,1991,13552
AL,01041,1992,13511
AL,01041,1993,13556
AL,01041,1994,13476
AL,01041,1995,13585
AL,01041,1996,13576
AL,01041,1997,13690
AL,01041,1998,13599
AL,01041,1999,13584
AL,01041,2000,13692
AL,01041,2001,13724
AL,01041,2002,13635
AL,01041,2003,13652
AL,01041,2004,13727
AL,01041,2005,13699
AL,01041,2006,13880
AL,01041,2007,13956
AL,01041,2008,13922
AL,01041,2009,14024
AL,01041,2010,13868
AL,01041,2011,13894
AL,01041,2012,13914
AL,01041,2013,13847
AL,01041,2014,13851
AL,01041,2015,13851
AL,01041,2016,13911
AL,01041,2017,13871
AL,01041,2018,13855
AL,01041,2019,13811
AL,01041,2020,13681
AL,01043,1990,67825
AL,01043,1991,68740
AL,01043,1992,69908
AL,01043,1993,70889
AL,01043,1994,72050
AL,01043,1995,73037
AL,01043,1996,74318
AL,01043,1997,75147
AL,01043,1998,76197
AL,01043,1999,77065
AL,01043,2000,77473
AL,01043,2001,77415
AL,01043,2002,77443
AL,01043,2003,77657
AL,01043,2004,78131
AL,01043,2005,78692
AL,01043,2006,79044
AL,01043,2007,79576
AL,01043,2008,80273
AL,01043,2009,80351
AL,01043,2010,80456
AL,01043,2011,80419
AL,01043,2012,80292
AL,01043,2013,80704
AL,01043,2014,81081
AL,01043,2015,81771
AL,01043,2016,82434
AL,01043,2017,82830
AL,01043,2018,83300
AL,01043,2019,83644
AL,01043,2020,84515
AL,01045,1990,49600
AL,01045,1991,49835
AL,01045,1992,49833
AL,01045,1993,49710
AL,01045,1994,50424
AL,01045,1995,50303
AL,01045,1996,49536
AL,01045,1997,49184
AL,01045,1998,48991
AL,01045,1999,49118
AL,01045,2000,49124
AL,01045,2001,49254
AL,01045,2002,49373
AL,01045,2003,49215
AL,01045,2004,49245
AL,01045,2005,49050
AL,01045,2006,49077
AL,01045,2007,49488
AL,01045,2008,49871
AL,01045,2009,49854
AL,01045,2010,50396
AL,01045,2011,50134
AL,01045,2012,50313
AL,01045,2013,49807
AL,01045,2014,49465
AL,01045,2015,49428
AL,01045,2016,49476
AL,01045,2017,49467
AL,01045,2018,49268
AL,01045,2019,49294
AL,01045,2020,48959
AL,01047,1990,48015
AL,01047,1991,47857
AL,01047,1992,47940
AL,01047,1993,48002
AL,01047,1994,47806
AL,01047,1995,47706
AL,01047,1996,47347
AL,01047,1997,47104
AL,01047,1998,46764
AL,01047,1999,46722
AL,01047,2000,46198
AL,01047,2001,46132
AL,01047,2002,45377
AL,01047,2003,45170
AL,01047,2004,44795
AL,01047,2005,44434
AL,01047,2006,44323
AL,01047,2007,44194
AL,01047,2008,44265
AL,01047,2009,43759
AL,01047,2010,43855
AL,01047,2011,43254
AL,01047,2012,42794
AL,01047,2013,41981
AL,01047,2014,41560
AL,01047,2015,40947
AL,01047,2016,40105
AL,01047,2017,39263
AL,01047,2018,38270
AL,01047,2019,37182
AL,01047,2020,36098
AL,01049,1990,54875
AL,01049,1991,55909
AL,01049,1992,56883
AL,01049,1993,58000
AL,01049,1994,59551
AL,01049,1995,59779
AL,01049,1996,60358
AL,01049,1997,61144
AL,01049,1998,62325
AL,01049,1999,63593
AL,01049,2000,64650
AL,01049,2001,65678
AL,01049,2002,65861
AL,01049,2003,66530
AL,01049,2004,67260
AL,01049,2005,67794
AL,01049,2006,68495
AL,01049,2007,69450
AL,01049,2008,70228
AL,01049,2009,70864
AL,01049,2010,71133
AL,01049,2011,71335
AL,01049,2012,70913
AL,01049,2013,70881
AL,01049,2014,70963
AL,01049,2015,71065
AL,01049,2016,71116
AL,01049,2017,71441
AL,01049,2018,71430
AL,01049,2019,71506
AL,01049,2020,71658
AL,01051,1990,49484
AL,01051,1991,50732
AL,01051,1992,52514
AL,01051,1993,54245
AL,01051,1994,55734
AL,01051,1995,57402
AL,01051,1996,58969
AL,01051,1997,60809
AL,01051,1998,62551
AL,01051,1999,64668
AL,01051,2000,66160
AL,01051,2001,67459
AL,01051,2002,68659
AL,01051,2003,69935
AL,01051,2004,71018
AL,01051,2005,72978
AL,01051,2006,75246
AL,01051,2007,77124
AL,01051,2008,77698
AL,01051,2009,78632
AL,01051,2010,79558
AL,01051,2011,80005
AL,01051,2012,80211
AL,01051,2013,80557
AL,01051,2014,80563
AL,01051,2015,80903
AL,01051,2016,81258
AL,01051,2017,81452
AL,01051,2018,81189
AL,01051,2019,81575
AL,01051,2020,82158
AL,01053,1990,35526
AL,01053,1991,35786
AL,01053,1992,36320
AL,01053,1993,36680
AL,01053,1994,37003
AL,01053,1995,37126
AL,01053,1996,37460
AL,01053,1997,37879
AL,01053,1998,38145
AL,01053,1999,38336
AL,01053,2000,38325
AL,01053,2001,38197
AL,01053,2002,38035
AL,01053,2003,37796
AL,01053,2004,37713
AL,01053,2005,37601
AL,01053,2006,37673
AL,01053,2007,37839
AL,01053,2008,37929
AL,01053,2009,38249
AL,01053,2010,38352
AL,01053,2011,38211
AL,01053,2012,38029
AL,01053,2013,37775
AL,01053,2014,37749
AL,01053,2015,37676
AL,01053,2016,37500
AL,01053,2017,37010
AL,01053,2018,36515
AL,01053,2019,36569
AL,01053,2020,36281
AL,01055,1990,99809
AL,01055,1991,100365
AL,01055,1992,100950
AL,01055,1993,101310
AL,01055,1994,102213
AL,01055,1995,102342
AL,01055,1996,103063
AL,01055,1997,104129
AL,01055,1998,104367
AL,01055,1999,104002
AL,01055,2000,103286
AL,01055,2001,102976
AL,01055,2002,102988
AL,01055,2003,103025
AL,01055,2004,103080
AL,01055,2005,103174
AL,01055,2006,103528
AL,01055,2007,103893
AL,01055,2008,104206
AL,01055,2009,104239
AL,01055,2010,104440
AL,01055,2011,104356
AL,01055,2012,104271
AL,01055,2013,103891
AL,01055,2014,103417
AL,01055,2015,103033
AL,01055,2016,102931
AL,01055,2017,103076
AL,01055,2018,102766
AL,01055,2019,102460
AL,01055,2020,102371
AL,01057,1990,18006
AL,01057,1991,18168
AL,01057,1992,18192
AL,01057,1993,18166
AL,01057,1994,18221
AL,01057,1995,18232
AL,01057,1996,18329
AL,01057,1997,18416
AL,01057,1998,18465
AL,01057,1999,18496
AL,01057,2000,18512
AL,01057,2001,18384
AL,01057,2002,18278
AL,01057,2003,18178
AL,01057,2004,18022
AL,01057,2005,18030
AL,01057,2006,17767
AL,01057,2007,17523
AL,01057,2008,17541
AL,01057,2009,17310
AL,01057,2010,17232
AL,01057,2011,17061
AL,01057,2012,16955
AL,01057,2013,16837
AL,01057,2014,16784
AL,01057,2015,16711
AL,01057,2016,16581
AL,01057,2017,16478
AL,01057,2018,16451
AL,01057,2019,16279
AL,01057,2020,16241
AL,01059,1990,27802
AL,01059,1991,28126
AL,01059,1992,28678
AL,01059,1993,29121
AL,01059,1994,29528
AL,01059,1995,29949
AL,01059,1996,30311
AL,01059,1997,30676
AL,01059,1998,30921
AL,01059,1999,31163
AL,01059,2000,31242
AL,01059,2001,31190
AL,01059,2002,30891
AL,01059,2003,30874
AL,01059,2004,30768
AL,01059,2005,30968
AL,01059,2006,31134
AL,01059,2007,31004
AL,01059,2008,31459
AL,01059,2009,31589
AL,01059,2010,31746
AL,01059,2011,31776
AL,01059,2012,31699
AL,01059,2013,31566
AL,01059,2014,31572
AL,01059,2015,31532
AL,01059,2016,31674
AL,01059,2017,31670
AL,01059,2018,31495
AL,01059,2019,31587
AL,01059,2020,31507
AL,01061,1990,23734
AL,01061,1991,24183
AL,01061,1992,24208
AL,01061,1993,24489
AL,01061,1994,24761
AL,01061,1995,24975
AL,01061,1996,25136
AL,01061,1997,25293
AL,01061,1998,25365
AL,01061,1999,25585
AL,01061,2000,25740
AL,01061,2001,25565
AL,01061,2002,25580
AL,01061,2003,25702
AL,01061,2004,25772
AL,01061,2005,25988
AL,01061,2006,26271
AL,01061,2007,26322
AL,01061,2008,26646
AL,01061,2009,26653
AL,01061,2010,26778
AL,01061,2011,26758
AL,01061,2012,26928
AL,01061,2013,26688
AL,01061,2014,26605
AL,01061,2015,26645
AL,01061,2016,26497
AL,01061,2017,26404
AL,01061,2018,26296
AL,01061,2019,26309
AL,01061,2020,26411
AL,01063,1990,10171
AL,01063,1991,10257
AL,01063,1992,10271
AL,01063,1993,10216
AL,01063,1994,10133
AL,01063,1995,10082
AL,01063,1996,10142
AL,01063,1997,10130
AL,01063,1998,10067
AL,01063,1999,10004
AL,01063,2000,9902
AL,01063,2001,9866
AL,01063,2002,9893
AL,01063,2003,9805
AL,01063,2004,9686
AL,01063,2005,9675
AL,01063,2006,9361
AL,01063,2007,9385
AL,01063,2008,9359
AL,01063,2009,9182
AL,01063,2010,8990
AL,01063,2011,8903
AL,01063,2012,8849
AL,01063,2013,8749
AL,01063,2014,8585
AL,01063,2015,8509
AL,01063,2016,8485
AL,01063,2017,8312
AL,01063,2018,8212
AL,01063,2019,8104
AL,01063,2020,7990
AL,01065,1990,15533
AL,01065,1991,15736
AL,01065,1992,15945
AL,01065,1993,16025
AL,01065,1994,16125
AL,01065,1995,16279
AL,01065,1996,16449
AL,01065,1997,16549
AL,01065,1998,16862
AL,01065,1999,16982
AL,01065,2000,18194
AL,01065,2001,17868
AL,01065,2002,17376
AL,01065,2003,17116
AL,01065,2004,16765
AL,01065,2005,16622
AL,01065,2006,16427
AL,01065,2007,16418
AL,01065,2008,16260
AL,01065,2009,16025
AL,01065,2010,15745
AL,01065,2011,15360
AL,01065,2012,15366
AL,01065,2013,15249
AL,01065,2014,15047
AL,01065,2015,15016
AL,01065,2016,14845
AL,01065,2017,14812
AL,01065,2018,14773
AL,01065,2019,14669
AL,01065,2020,14670
AL,01067,1990,15426
AL,01067,1991,15684
AL,01067,1992,15665
AL,01067,1993,15794
AL,01067,1994,15898
AL,01067,1995,15875
AL,01067,1996,15794
AL,01067,1997,15961
AL,01067,1998,16093
AL,01067,1999,16129
AL,01067,2000,16341
AL,01067,2001,16358
AL,01067,2002,16447
AL,01067,2003,16563
AL,01067,2004,16692
AL,01067,2005,16752
AL,01067,2006,16953
AL,01067,2007,17108
AL,01067,2008,17129
AL,01067,2009,17243
AL,01067,2010,17293
AL,01067,2011,17377
AL,01067,2012,17152
AL,01067,2013,17128
AL,01067,2014,17074
AL,01067,2015,17097
AL,01067,2016,17062
AL,01067,2017,17105
AL,01067,2018,17100
AL,01067,2019,17125
AL,01067,2020,17223
AL,01069,1990,81666
AL,01069,1991,82640
AL,01069,1992,83763
AL,01069,1993,84693
AL,01069,1994,84377
AL,01069,1995,85022
AL,01069,1996,86130
AL,01069,1997,86808
AL,01069,1998,87469
AL,01069,1999,88256
AL,01069,2000,88943
AL,01069,2001,89490
AL,01069,2002,89940
AL,01069,2003,91321
AL,01069,2004,92593
AL,01069,2005,93903
AL,01069,2006,95846
AL,01069,2007,97727
AL,01069,2008,99183
AL,01069,2009,100500
AL,01069,2010,101800
AL,01069,2011,102509
AL,01069,2012,103410
AL,01069,2013,103691
AL,01069,2014,104216
AL,01069,2015,104326
AL,01069,2016,104355
AL,01069,2017,104472
AL,01069,2018,104943
AL,01069,2019,106240
AL,01069,2020,106580
AL,01071,1990,47948
AL,01071,1991,48595
AL,01071,1992,49247
AL,01071,1993,49907
AL,01071,1994,50230
AL,01071,1995,50948
AL,01071,1996,51873
AL,01071,1997,52121
AL,01071,1998,52976
AL,01071,1999,53433
AL,01071,2000,53979
AL,01071,2001,53997
AL,01071,2002,53758
AL,01071,2003,53711
AL,01071,2004,53525
AL,01071,2005,53332
AL,01071,2006,53483
AL,01071,2007,53333
AL,01071,2008,53525
AL,01071,2009,53461
AL,01071,2010,53207
AL,01071,2011,53240
AL,01071,2012,53107
AL,01071,2013,52986
AL,01071,2014,52592
AL,01071,2015,52229
AL,01071,2016,52058
AL,01071,2017,51865
AL,01071,2018,51649
AL,01071,2019,51672
AL,01071,2020,51582
AL,01073,1990,652239
AL,01073,1991,656878
AL,01073,1992,660713
AL,01073,1993,663178
AL,01073,1994,665429
AL,01073,1995,666106
AL,01073,1996,665943
AL,01073,1997,664268
AL,01073,1998,664457
AL,01073,1999,662845
AL,01073,2000,662033
AL,01073,2001,660197
AL,01073,2002,657518
AL,01073,2003,657513
AL,01073,2004,656023
AL,01073,2005,654919
AL,01073,2006,655893
AL,01073,2007,655163
AL,01073,2008,656510
AL,01073,2009,658441
AL,01073,2010,658230
AL,01073,2011,658175
AL,01073,2012,658183
AL,01073,2013,659434
AL,01073,2014,660185
AL,01073,2015,660717
AL,01073,2016,660507
AL,01073,2017,659892
AL,01073,2018,659672
AL,01073,2019,658539
AL,01073,2020,655342
AL,01075,1990,15702
AL,01075,1991,15717
AL,01075,1992,15650
AL,01075,1993,15808
AL,01075,1994,15798
AL,01075,1995,15784
AL,01075,1996,15779
AL,01075,1997,15833
AL,01075,1998,15855
AL,01075,1999,15889
AL,01075,2000,15923
AL,01075,2001,15632
AL,01075,2002,15446
AL,01075,2003,15258
AL,01075,2004,15075
AL,01075,2005,15009
AL,01075,2006,14816
AL,01075,2007,14901
AL,01075,2008,14799
AL,01075,2009,14689
AL,01075,2010,14496
AL,01075,2011,14292
AL,01075,2012,14250
AL,01075,2013,14214
AL,01075,2014,14071
AL,01075,2015,13931
AL,01075,2016,13926
AL,01075,2017,13885
AL,01075,2018,13878
AL,01075,2019,13817
AL,01075,2020,13764
AL,01077,1990,79962
AL,01077,1991,81176
AL,01077,1992,82347
AL,01077,1993,83604
AL,01077,1994,84332
AL,01077,1995,85260
AL,01077,1996,86155
AL,01077,1997,86440
AL,01077,1998,87113
AL,01077,1999,87590
AL,01077,2000,88039
AL,01077,2001,87791
AL,01077,2002,87627
AL,01077,2003,88103
AL,01077,2004,88732
AL,01077,2005,89358
AL,01077,2006,90294
AL,01077,2007,91107
AL,01077,2008,92202
AL,01077,2009,92526
AL,01077,2010,92738
AL,01077,2011,92615
AL,01077,2012,92687
AL,01077,2013,92738
AL,01077,2014,93049
AL,01077,2015,92524
AL,01077,2016,92521
AL,01077,2017,92701
AL,01077,2018,92733
AL,01077,2019,93028
AL,01077,2020,93368
AL,01079,1990,31605
AL,01079,1991,32178
AL,01079,1992,32335
AL,01079,1993,32712
AL,01079,1994,32697
AL,01079,1995,33177
AL,01079,1996,33572
AL,01079,1997,33857
AL,01079,1998,34121
AL,01079,1999,34537
AL,01079,2000,34874
AL,01079,2001,34870
AL,01079,2002,34698
AL,01079,2003,34488
AL,01079,2004,34318
AL,01079,2005,34435
AL,01079,2006,34028
AL,01079,2007,34293
AL,01079,2008,34196
AL,01079,2009,34315
AL,01079,2010,34314
AL,01079,2011,34026
AL,01079,2012,33782
AL,01079,2013,33553
AL,01079,2014,33423
AL,01079,2015,33116
AL,01079,2016,33196
AL,01079,2017,33035
AL,01079,2018,32905
AL,01079,2019,32851
AL,01079,2020,32857
AL,01081,1990,87735
AL,01081,1991,89508
AL,01081,1992,91572
AL,01081,1993,94295
AL,01081,1994,96057
AL,01081,1995,99386
AL,01081,1996,102185
AL,01081,1997,106578
AL,01081,1998,109936
AL,01081,1999,112898
AL,01081,2000,115430
AL,01081,2001,116819
AL,01081,2002,118392
AL,01081,2003,120071
AL,01081,2004,122274
AL,01081,2005,126133
AL,01081,2006,129247
AL,01081,2007,131934
AL,01081,2008,134524
AL,01081,2009,138566
AL,01081,2010,140815
AL,01081,2011,144194
AL,01081,2012,148670
AL,01081,2013,151943
AL,01081,2014,154682
AL,01081,2015,157162
AL,01081,2016,159446
AL,01081,2017,161808
AL,01081,2018,164206
AL,01081,2019,165015
AL,01081,2020,166831
AL,01083,1990,54357
AL,01083,1991,55654
AL,01083,1992,57121
AL,01083,1993,58482
AL,01083,1994,59297
AL,01083,1995,60076
AL,01083,1996,61085
AL,01083,1997,62411
AL,01083,1998,63729
AL,01083,1999,64880
AL,01083,2000,65966
AL,01083,2001,66936
AL,01083,2002,67677
AL,01083,2003,68578
AL,01083,2004,69593
AL,01083,2005,71303
AL,01083,2006,73651
AL,01083,2007,76063
AL,01083,2008,78835
AL,01083,2009,81326
AL,01083,2010,83168
AL,01083,2011,85553
AL,01083,2012,87336
AL,01083,2013,88931
AL,01083,2014,90622
AL,01083,2015,91596
AL,01083,2016,92896
AL,01083,2017,94144
AL,01083,2018,96199
AL,01083,2019,99136
AL,01083,2020,102228
AL,01085,1990,12668
AL,01085,1991,12702
AL,01085,1992,12740
AL,01085,1993,12842
AL,01085,1994,12864
AL,01085,1995,13092
AL,01085,1996,13004
AL,01085,1997,13067
AL,01085,1998,13239
AL,01085,1999,13361
AL,01085,2000,13471
AL,01085,2001,13329
AL,01085,2002,13231
AL,01085,2003,12996
AL,01085,2004,12623
AL,01085,2005,12397
AL,01085,2006,12124
AL,01085,2007,11973
AL,01085,2008,11813
AL,01085,2009,11486
AL,01085,2010,11294
